nombre;year;cantidad;diff
AMAIRA ;2021;5;1,0
AMAIRAN ;2012;1;-4,0
AMAIRANE ;2017;1;0,0
AMAIRANI ;2016;1;0,0
AMAIRANI ;2018;2;1,0
AMAIRANI ;2019;1;-1,0
AMAIRANNY ;2014;1;0,0
AMAIRANY ;2017;1;0,0
AMAIRANY ;2018;1;0,0
AMAIRANY ;2019;2;1,0
AMAIRANY ;2020;1;-1,0
AMAIRIS ;2018;1;0,0
AMAIRYS ;2011;1;0,0
AMAISA ;2020;1;0,0
AMAITE ;2011;1;0,0
AMAITE ;2016;1;0,0
AMAITE ;2020;1;0,0
AMAITÉ ;2010;2;1,0
AMAITÉ ;2011;1;-1,0
AMAITÉ ;2013;1;0,0
AMAITÉ ;2014;1;0,0
AMAITÉ ;2019;1;0,0
AMAITÉ ;2020;1;0,0
AMAIYA ;2017;1;0,0
AMAIYA ;2018;1;0,0
AMAIYA ;2019;1;0,0
AMAJAH ;2010;1;0,0
AMAJAH ;2018;2;1,0
AMAJHA ;2012;1;-1,0
AMAKDOLY ;2018;1;0,0
AMAL ;2010;2;1,0
AMAL ;2011;3;1,0
AMAL ;2012;2;-1,0
AMAL ;2013;6;4,0
AMAL ;2014;3;-3,0
AMAL ;2015;4;1,0
AMAL ;2016;5;1,0
AMAL ;2017;5;0,0
AMAL ;2018;7;2,0
AMAL ;2019;5;-2,0
AMAL ;2020;7;2,0
AMAL ;2021;4;-3,0
AMALAYA ;2021;1;-3,0
AMALE ;2020;1;0,0
AMALEA ;2011;1;0,0
AMALEA ;2012;1;0,0
AMALEA ;2018;1;0,0
AMALEC ;2011;1;0,0
AMALEH ;2018;1;0,0
AMALETDNACHKA ;2011;1;0,0
AMALETT ;2015;1;0,0
AMALEYNE ;2020;1;0,0
AMALEÏCA ;2018;1;0,0
AMALHIA ;2019;2;1,0
AMALHY ;2015;1;-1,0
AMALI ;2017;1;0,0
AMALI ;2018;2;1,0
AMALI ;2019;2;0,0
AMALIA ;2010;217;215,0
AMALIA ;2011;277;60,0
AMALIA ;2012;479;202,0
AMALIA ;2013;464;-15,0
AMALIA ;2014;512;48,0
AMALIA ;2015;588;76,0
AMALIA ;2016;782;194,0
AMALIA ;2017;670;-112,0
AMALIA ;2018;874;204,0
AMALIA ;2019;671;-203,0
AMALIA ;2020;686;15,0
AMALIA ;2021;670;-16,0
AMALIA-PAZ ;2012;1;-669,0
AMALIA-VIOLETA ;2011;1;0,0
AMALIAPASCAL ;2013;1;0,0
AMALIE ;2010;1;0,0
AMALIE ;2011;1;0,0
AMALIE ;2014;2;1,0
AMALIE ;2015;1;-1,0
AMALIE ;2016;1;0,0
AMALIE ;2017;1;0,0
AMALIE ;2018;1;0,0
AMALIE ;2019;4;3,0
AMALIE ;2020;3;-1,0
AMALIE ;2021;5;2,0
AMALIER ;2014;1;-4,0
AMALIET ;2014;1;0,0
AMALIO ;2015;1;0,0
AMALIO ;2017;1;0,0
AMALIO ;2019;1;0,0
AMALISA ;2018;1;0,0
AMALIYAH ;2019;1;0,0
AMALIZ ;2021;1;0,0
AMALIÉ ;2021;1;0,0
AMALLA ;2011;1;0,0
AMALLA ;2012;1;0,0
AMALLA ;2013;1;0,0
AMALLA ;2015;1;0,0
AMALLA ;2017;3;2,0
AMALLA ;2018;1;-2,0
AMALLA ;2019;1;0,0
AMALLIA ;2011;1;0,0
AMALLIA ;2015;1;0,0
AMALLIA ;2016;1;0,0
AMALLY ;2016;1;0,0
AMALY ;2010;1;0,0
AMALY ;2011;1;0,0
AMALY ;2012;1;0,0
AMALY ;2014;2;1,0
AMALY ;2015;1;-1,0
AMALY ;2017;1;0,0
AMALY ;2018;1;0,0
AMALY ;2020;1;0,0
AMALY ;2021;2;1,0
AMALYA ;2010;1;-1,0
AMALYA ;2011;2;1,0
AMALYA ;2012;3;1,0
AMALYA ;2013;2;-1,0
AMALYA ;2014;1;-1,0
AMALYA ;2015;2;1,0
AMALYA ;2016;5;3,0
AMALYA ;2017;4;-1,0
AMALYA ;2018;1;-3,0
AMALYA ;2019;1;0,0
AMALYA ;2020;2;1,0
AMALYA ;2021;1;-1,0
AMALYNNE ;2016;1;0,0
AMALÉ ;2018;1;0,0
AMALÍ ;2010;1;0,0
AMALÍ ;2012;1;0,0
AMALÍ ;2013;1;0,0
AMALÍ ;2016;1;0,0
AMALÍ ;2021;1;0,0
AMALÍS ;2015;1;0,0
AMALÚ ;2019;1;0,0
AMAMALIAMAZU ;2017;1;0,0
AMAMBAY ;2018;1;0,0
AMAN ;2011;1;0,0
AMAN ;2021;1;0,0
AMANAKI ;2018;1;0,0
AMANAKI ;2021;2;1,0
AMANARAY ;2016;1;-1,0
AMANAT ;2014;1;0,0
AMANCAI ;2014;1;0,0
AMANCAL ;2014;1;0,0
AMANCAY ;2010;1;0,0
AMANCAY ;2011;8;7,0
AMANCAY ;2012;8;0,0
AMANCAY ;2013;4;-4,0
AMANCAY ;2014;9;5,0
AMANCAY ;2015;6;-3,0
AMANCAY ;2016;13;7,0
AMANCAY ;2017;18;5,0
AMANCAY ;2018;8;-10,0
AMANCAY ;2019;8;0,0
AMANCAY ;2020;7;-1,0
AMANCAY ;2021;10;3,0
AMANCIO ;2016;1;-9,0
AMANCIO ;2019;1;0,0
AMANCIO ;2021;1;0,0
AMANDA ;2010;1716;1715,0
AMANDA ;2011;1904;188,0
AMANDA ;2012;2056;152,0
AMANDA ;2013;2622;566,0
AMANDA ;2014;2968;346,0
AMANDA ;2015;2859;-109,0
AMANDA ;2016;2801;-58,0
AMANDA ;2017;1818;-983,0
AMANDA ;2018;1358;-460,0
AMANDA ;2019;1564;206,0
AMANDA ;2020;1504;-60,0
AMANDA ;2021;1062;-442,0
AMANDA-JESÚS ;2014;1;-1061,0
AMANDA-LEILA ;2020;1;0,0
AMANDA-PAZ ;2012;1;0,0
AMANDA-SAYEN ;2013;1;0,0
AMANDALIE ;2018;1;0,0
AMANDHA ;2011;1;0,0
AMANDHA ;2012;2;1,0
AMANDHA ;2013;1;-1,0
AMANDHA ;2014;2;1,0
AMANDHA ;2015;1;-1,0
AMANDHA ;2016;2;1,0
AMANDHA ;2017;1;-1,0
AMANDHA ;2020;2;1,0
AMANDINA ;2012;2;0,0
AMANDINA ;2014;1;-1,0
AMANDINA ;2017;1;0,0
AMANDINE ;2010;1;0,0
AMANDINE ;2012;1;0,0
AMANDINE ;2015;1;0,0
AMANDINE ;2018;1;0,0
AMANDITA ;2016;1;0,0
AMANDJIE ;2019;1;0,0
AMANE ;2014;1;0,0
AMANE ;2021;1;0,0
AMANETH ;2019;1;0,0
AMANHET ;2021;1;0,0
AMANI ;2010;2;1,0
AMANI ;2011;1;-1,0
AMANI ;2012;1;0,0
AMANI ;2013;1;0,0
AMANI ;2014;2;1,0
AMANI ;2015;2;0,0
AMANI ;2016;6;4,0
AMANI ;2017;1;-5,0
AMANI ;2018;1;0,0
AMANI ;2019;2;1,0
AMANI ;2021;2;0,0
AMANIA ;2019;1;-1,0
AMANIE ;2018;1;0,0
AMANISKA ;2012;1;0,0
AMANK'AY ;2011;1;0,0
AMANKAI ;2015;2;1,0
AMANKAI ;2016;1;-1,0
AMANKAY ;2010;4;3,0
AMANKAY ;2011;2;-2,0
AMANKAY ;2012;3;1,0
AMANKAY ;2013;4;1,0
AMANKAY ;2014;2;-2,0
AMANKAY ;2015;2;0,0
AMANKAY ;2016;7;5,0
AMANKAY ;2017;4;-3,0
AMANKAY ;2018;5;1,0
AMANKAY ;2019;4;-1,0
AMANKAY ;2020;3;-1,0
AMANKAY ;2021;5;2,0
AMANKAYA ;2010;1;-4,0
AMANKAYA ;2015;1;0,0
AMANNDA ;2013;1;0,0
AMANNDA ;2015;1;0,0
AMANTHA ;2017;1;0,0
AMANTINA ;2010;1;0,0
AMANTINA ;2019;1;0,0
AMANTU ;2015;1;0,0
AMANTÚ ;2012;1;0,0
AMANTÚ ;2014;1;0,0
AMANTÚ ;2015;1;0,0
AMANTÜ ;2017;1;0,0
AMANÉ ;2017;1;0,0
AMAPHOLA ;2018;1;0,0
AMAPOLA ;2010;23;22,0
AMAPOLA ;2011;18;-5,0
AMAPOLA ;2012;28;10,0
AMAPOLA ;2013;23;-5,0
AMAPOLA ;2014;16;-7,0
AMAPOLA ;2015;22;6,0
AMAPOLA ;2016;29;7,0
AMAPOLA ;2017;23;-6,0
AMAPOLA ;2018;28;5,0
AMAPOLA ;2019;17;-11,0
AMAPOLA ;2020;23;6,0
AMAPOLA ;2021;31;8,0
AMAR ;2012;2;-29,0
AMAR ;2013;1;-1,0
AMAR ;2016;1;0,0
AMAR ;2017;1;0,0
AMAR ;2021;1;0,0
AMARA ;2010;77;76,0
AMARA ;2011;83;6,0
AMARA ;2012;82;-1,0
AMARA ;2013;65;-17,0
AMARA ;2014;81;16,0
AMARA ;2015;58;-23,0
AMARA ;2016;78;20,0
AMARA ;2017;46;-32,0
AMARA ;2018;52;6,0
AMARA ;2019;63;11,0
AMARA ;2020;96;33,0
AMARA ;2021;122;26,0
AMARAAL ;2021;1;-121,0
AMARACHI ;2016;1;0,0
AMARAH ;2015;1;0,0
AMARAH ;2019;1;0,0
AMARAI ;2013;1;0,0
AMARAI ;2016;1;0,0
AMARAI ;2017;1;0,0
AMARAL ;2010;142;141,0
AMARAL ;2011;120;-22,0
AMARAL ;2012;135;15,0
AMARAL ;2013;155;20,0
AMARAL ;2014;166;11,0
AMARAL ;2015;185;19,0
AMARAL ;2016;217;32,0
AMARAL ;2017;189;-28,0
AMARAL ;2018;150;-39,0
AMARAL ;2019;149;-1,0
AMARAL ;2020;149;0,0
AMARAL ;2021;152;3,0
AMARALINA ;2018;1;-151,0
AMARALIS ;2011;1;0,0
AMARALIS ;2012;1;0,0
AMARALIS ;2014;1;0,0
AMARALIS ;2016;1;0,0
AMARALL ;2010;1;0,0
AMARALL ;2011;1;0,0
AMARALL ;2012;1;0,0
AMARALL ;2016;1;0,0
AMARALL ;2017;2;1,0
AMARALL ;2019;2;0,0
AMARALL ;2020;4;2,0
AMARALL ;2021;3;-1,0
AMARALLE ;2021;1;-2,0
AMARALY ;2011;1;0,0
AMARANDA ;2016;2;1,0
AMARANTA ;2010;17;15,0
AMARANTA ;2011;19;2,0
AMARANTA ;2012;35;16,0
AMARANTA ;2013;29;-6,0
AMARANTA ;2014;21;-8,0
AMARANTA ;2015;35;14,0
AMARANTA ;2016;33;-2,0
AMARANTA ;2017;33;0,0
AMARANTA ;2018;26;-7,0
AMARANTA ;2019;27;1,0
AMARANTA ;2020;34;7,0
AMARANTA ;2021;15;-19,0
AMARANTH ;2012;1;-14,0
AMARANTHA ;2010;1;0,0
AMARANTHA ;2011;2;1,0
AMARANTHA ;2012;4;2,0
AMARANTHA ;2013;1;-3,0
AMARANTHA ;2014;2;1,0
AMARANTHA ;2015;1;-1,0
AMARANTHA ;2016;1;0,0
AMARANTHA ;2017;4;3,0
AMARANTHA ;2018;3;-1,0
AMARANTHA ;2019;2;-1,0
AMARANTHA ;2020;1;-1,0
AMARANTHA ;2021;1;0,0
AMARANTO ;2013;1;0,0
AMARANTO ;2017;1;0,0
AMARANTO ;2019;1;0,0
AMARANTO ;2020;2;1,0
AMARANTTA ;2012;1;-1,0
AMARANTTA ;2015;1;0,0
AMARAY ;2010;2;1,0
AMARAY ;2011;5;3,0
AMARAY ;2012;3;-2,0
AMARAY ;2013;4;1,0
AMARAY ;2014;4;0,0
AMARAY ;2015;2;-2,0
AMARAY ;2016;1;-1,0
AMARAY ;2017;1;0,0
AMARAY ;2018;3;2,0
AMARAY ;2019;2;-1,0
AMARAY ;2021;3;1,0
AMARE ;2018;1;-2,0
AMARELA ;2018;1;0,0
AMARELI ;2020;1;0,0
AMARELIS ;2010;1;0,0
AMARELIS ;2015;1;0,0
AMARELIS ;2019;1;0,0
AMARELIZ ;2016;1;0,0
AMARELLI ;2015;1;0,0
AMARELLIS ;2014;1;0,0
AMARELLY ;2012;1;0,0
AMARELLYS ;2021;1;0,0
AMARELY ;2017;1;0,0
AMARELYS ;2013;1;0,0
AMARELYS ;2014;1;0,0
AMARELYS ;2016;1;0,0
AMARENA ;2010;1;0,0
AMARETH ;2018;1;0,0
AMAREZCA ;2010;1;0,0
AMARHAL ;2011;1;0,0
AMARHAL ;2012;1;0,0
AMARHAL ;2015;1;0,0
AMARHAL ;2019;1;0,0
AMARHALL ;2016;1;0,0
AMARHANTA ;2014;1;0,0
AMARHEL ;2018;1;0,0
AMARHELLA ;2012;1;0,0
AMARHO ;2021;1;0,0
AMARHU ;2015;1;0,0
AMARHUX ;2011;1;0,0
AMARI ;2013;2;1,0
AMARI ;2017;2;0,0
AMARI ;2018;1;-1,0
AMARI ;2019;3;2,0
AMARI ;2020;4;1,0
AMARI ;2021;8;4,0
AMARIA ;2011;2;-6,0
AMARIA ;2017;2;0,0
AMARIA ;2019;1;-1,0
AMARICIO ;2018;1;0,0
AMARIE ;2011;1;0,0
AMARIE ;2017;1;0,0
AMARIEL ;2019;1;0,0
AMARIELYS ;2010;1;0,0
AMARIETH ;2016;1;0,0
AMARILIS ;2010;7;6,0
AMARILIS ;2011;5;-2,0
AMARILIS ;2012;3;-2,0
AMARILIS ;2013;4;1,0
AMARILIS ;2014;10;6,0
AMARILIS ;2015;9;-1,0
AMARILIS ;2016;1;-8,0
AMARILIS ;2018;1;0,0
AMARILIS ;2020;1;0,0
AMARILIS ;2021;7;6,0
AMARILIZ ;2010;2;-5,0
AMARILIZ ;2011;1;-1,0
AMARILIZ ;2014;1;0,0
AMARILIZ ;2016;1;0,0
AMARILLI ;2020;1;0,0
AMARILLYS ;2011;1;0,0
AMARILY ;2011;1;0,0
AMARILY ;2017;1;0,0
AMARILY ;2020;1;0,0
AMARILYS ;2010;1;0,0
AMARILYS ;2011;1;0,0
AMARILYS ;2012;2;1,0
AMARILYS ;2013;1;-1,0
AMARILYS ;2014;2;1,0
AMARILYS ;2015;2;0,0
AMARILYS ;2021;1;-1,0
AMARIO ;2010;1;0,0
AMARIO ;2012;1;0,0
AMARIS ;2010;2;1,0
AMARIS ;2011;2;0,0
AMARIS ;2012;2;0,0
AMARIS ;2013;1;-1,0
AMARIS ;2014;1;0,0
AMARIS ;2015;3;2,0
AMARIS ;2016;4;1,0
AMARIS ;2017;6;2,0
AMARIS ;2018;11;5,0
AMARIS ;2019;52;41,0
AMARIS ;2020;47;-5,0
AMARIS ;2021;48;1,0
AMARIZ ;2015;1;-47,0
AMARIZ ;2019;2;1,0
AMARIË ;2019;1;-1,0
AMARIË ;2020;1;0,0
AMARIË ;2021;1;0,0
AMARLIA ;2020;1;0,0
AMARLIFE ;2016;1;0,0
AMARLLA ;2020;1;0,0
AMARO ;2010;670;669,0
AMARO ;2011;702;32,0
AMARO ;2012;665;-37,0
AMARO ;2013;760;95,0
AMARO ;2014;1007;247,0
AMARO ;2015;1063;56,0
AMARO ;2016;949;-114,0
AMARO ;2017;818;-131,0
AMARO ;2018;771;-47,0
AMARO ;2019;727;-44,0
AMARO ;2020;670;-57,0
AMARO ;2021;643;-27,0
AMARO-GABRIEL ;2016;1;-642,0
AMAROA ;2014;1;0,0
AMAROK ;2016;1;0,0
AMAROK ;2017;1;0,0
AMAROK ;2018;1;0,0
AMAROS ;2013;1;0,0
AMARU ;2010;94;93,0
AMARU ;2011;115;21,0
AMARU ;2012;105;-10,0
AMARU ;2013;117;12,0
AMARU ;2014;132;15,0
AMARU ;2015;134;2,0
AMARU ;2016;133;-1,0
AMARU ;2017;155;22,0
AMARU ;2018;122;-33,0
AMARU ;2019;110;-12,0
AMARU ;2020;114;4,0
AMARU ;2021;97;-17,0
AMARUH ;2016;1;-96,0
AMARUK ;2014;1;0,0
AMARUK ;2021;1;0,0
AMARUS ;2010;2;1,0
AMARUS ;2013;2;0,0
AMARUS ;2018;1;-1,0
AMARUS ;2019;1;0,0
AMARUSS ;2015;1;0,0
AMARX ;2019;1;0,0
AMARY ;2010;1;0,0
AMARY ;2012;1;0,0
AMARY ;2013;2;1,0
AMARY ;2014;1;-1,0
AMARY ;2016;2;1,0
AMARY ;2018;1;-1,0
AMARY ;2019;1;0,0
AMARY ;2020;2;1,0
AMARYE ;2016;1;-1,0
AMARYLIS ;2010;2;1,0
AMARYLLIS ;2010;1;-1,0
AMARYLLIS ;2011;2;1,0
AMARYLLIS ;2016;1;-1,0
AMARYLLIS ;2018;1;0,0
AMARYLLIS ;2019;1;0,0
AMARYS ;2018;3;2,0
AMARYS ;2019;6;3,0
AMARYS ;2020;2;-4,0
AMARYS ;2021;4;2,0
AMARÍ ;2015;1;-3,0
AMARÍIS ;2015;1;0,0
AMARÍLIS ;2018;1;0,0
AMARÍLYS ;2020;1;0,0
AMARÍS ;2012;1;0,0
AMARÍS ;2017;1;0,0
AMARÍS ;2018;1;0,0
AMARÍZ ;2011;1;0,0
AMARÏE ;2021;1;0,0
AMARÚ ;2013;1;0,0
AMARÚ ;2017;2;1,0
AMARÚ ;2018;1;-1,0
AMATEO ;2018;1;0,0
AMATERASU ;2010;1;0,0
AMATH ;2017;1;0,0
AMATHIEL ;2016;2;1,0
AMATHIEL ;2018;1;-1,0
AMATIEL ;2010;1;0,0
AMATIEL ;2011;1;0,0
AMATIEL ;2012;1;0,0
AMATIEL ;2018;2;1,0
AMATIS ;2016;2;0,0
AMATISTA ;2010;3;1,0
AMATISTA ;2011;1;-2,0
AMATISTA ;2012;5;4,0
AMATISTA ;2013;2;-3,0
AMATISTA ;2014;3;1,0
AMATISTA ;2015;8;5,0
AMATISTA ;2016;1;-7,0
AMATISTA ;2017;6;5,0
AMATISTA ;2018;7;1,0
AMATISTA ;2019;5;-2,0
AMATISTA ;2020;3;-2,0
AMATISTA ;2021;4;1,0
AMATYSTA ;2012;1;-3,0
AMATYSTA ;2015;1;0,0
AMAULI ;2018;2;1,0
AMAURI ;2011;1;-1,0
AMAURI ;2018;1;0,0
AMAURY ;2010;1;0,0
AMAURY ;2012;2;1,0
AMAURY ;2014;1;-1,0
AMAURY ;2015;2;1,0
AMAURY ;2018;1;-1,0
AMAURY ;2019;2;1,0
AMAURY ;2020;2;0,0
AMAY ;2015;1;-1,0
AMAYA ;2010;157;156,0
AMAYA ;2011;170;13,0
AMAYA ;2012;148;-22,0
AMAYA ;2013;172;24,0
AMAYA ;2014;154;-18,0
AMAYA ;2015;172;18,0
AMAYA ;2016;151;-21,0
AMAYA ;2017;169;18,0
AMAYA ;2018;213;44,0
AMAYA ;2019;153;-60,0
AMAYA ;2020;116;-37,0
AMAYA ;2021;81;-35,0
AMAYAH ;2012;1;-80,0
AMAYAH ;2020;2;1,0
AMAYARA ;2018;1;-1,0
AMAYDA ;2016;1;0,0
AMAYHA ;2010;1;0,0
AMAYHA ;2017;1;0,0
AMAYIA ;2010;1;0,0
AMAYIA ;2016;1;0,0
AMAYKE ;2020;1;0,0
AMAYLI ;2021;1;0,0
AMAYLIE ;2020;1;0,0
AMAYLIN ;2015;1;0,0
AMAYRA ;2012;2;1,0
AMAYRA ;2013;2;0,0
AMAYRA ;2014;2;0,0
AMAYRA ;2015;1;-1,0
AMAYRA ;2017;2;1,0
AMAYRA ;2019;8;6,0
AMAYRA ;2020;6;-2,0
AMAYRA ;2021;2;-4,0
AMAYREL ;2016;1;-1,0
AMAYRISS ;2019;1;0,0
AMAYTA ;2011;1;0,0
AMAÉL ;2021;1;0,0
AMAËL ;2018;1;0,0
AMAËL ;2019;2;1,0
AMAËL ;2021;1;-1,0
AMBAAR ;2010;1;0,0
AMBAAR ;2011;1;0,0
AMBAR ;2010;316;315,0
AMBAR ;2011;347;31,0
AMBAR ;2012;361;14,0
AMBAR ;2013;324;-37,0
AMBAR ;2014;332;8,0
AMBAR ;2015;444;112,0
AMBAR ;2016;628;184,0
AMBAR ;2017;466;-162,0
AMBAR ;2018;752;286,0
AMBAR ;2019;813;61,0
AMBAR ;2020;737;-76,0
AMBAR ;2021;355;-382,0
AMBARD ;2016;1;-354,0
AMBARH ;2018;1;0,0
AMBARLIZ ;2014;1;0,0
AMBART ;2010;1;0,0
AMBART ;2015;1;0,0
AMBART ;2018;1;0,0
AMBARY ;2019;1;0,0
AMBAY ;2019;1;0,0
AMBBER ;2015;1;0,0
AMBEER ;2019;1;0,0
AMBEL ;2020;1;0,0
AMBELLA ;2012;1;0,0
AMBER ;2010;6;5,0
AMBER ;2011;10;4,0
AMBER ;2012;7;-3,0
AMBER ;2013;14;7,0
AMBER ;2014;27;13,0
AMBER ;2015;61;34,0
AMBER ;2016;54;-7,0
AMBER ;2017;36;-18,0
AMBER ;2018;36;0,0
AMBER ;2019;34;-2,0
AMBER ;2020;42;8,0
AMBER ;2021;41;-1,0
AMBERG ;2020;1;-40,0
AMBERLE ;2018;1;0,0
AMBERLEY ;2013;1;0,0
AMBERLEY ;2017;2;1,0
AMBERLEY ;2019;2;0,0
AMBERLHI ;2011;1;-1,0
AMBERLHY ;2012;1;0,0
AMBERLI ;2011;1;0,0
AMBERLI ;2021;1;0,0
AMBERLIK ;2017;1;0,0
AMBERLINE ;2010;1;0,0
AMBERLY ;2010;1;0,0
AMBERLY ;2011;1;0,0
AMBERLY ;2012;1;0,0
AMBERLY ;2013;1;0,0
AMBERLY ;2014;1;0,0
AMBERLY ;2015;1;0,0
AMBERLY ;2016;3;2,0
AMBERLY ;2017;1;-2,0
AMBERLY ;2018;6;5,0
AMBERLY ;2019;9;3,0
AMBERLY ;2020;3;-6,0
AMBERLY ;2021;4;1,0
AMBERLYN ;2010;1;-3,0
AMBERLYN ;2013;1;0,0
AMBERLYN ;2014;2;1,0
AMBERLYN ;2015;1;-1,0
AMBERLYN ;2019;1;0,0
AMBERLYS ;2021;1;0,0
AMBERSON ;2017;1;0,0
AMBERT ;2015;1;0,0
AMBERT ;2018;1;0,0
AMBERT ;2021;1;0,0
AMBERT-ROS ;2020;1;0,0
AMBERTH ;2014;1;0,0
AMBERTH ;2018;1;0,0
AMBHAR ;2010;1;0,0
AMBHAR ;2011;2;1,0
AMBHAR ;2012;2;0,0
AMBHAR ;2013;1;-1,0
AMBHAR ;2014;1;0,0
AMBHAR ;2016;1;0,0
AMBHAR ;2017;1;0,0
AMBHAR ;2018;1;0,0
AMBHARE ;2012;1;0,0
AMBHER ;2010;1;0,0
AMBHER ;2013;1;0,0
AMBHER ;2017;1;0,0
AMBHER ;2019;1;0,0
AMBIKA ;2018;1;0,0
AMBIOLY ;2019;1;0,0
AMBIONI ;2020;1;0,0
AMBIORIX ;2018;1;0,0
AMBRA ;2012;1;0,0
AMBRA ;2017;1;0,0
AMBRA ;2018;1;0,0
AMBROSE ;2020;2;1,0
AMBROSE ;2021;1;-1,0
AMBROSIO ;2010;1;0,0
AMBROSIO ;2011;1;0,0
AMBROSIO ;2012;1;0,0
AMBROSIO ;2014;1;0,0
AMBROSIO ;2015;4;3,0
AMBROSIO ;2016;1;-3,0
AMBROSIO ;2017;1;0,0
AMBROSIO ;2019;2;1,0
AMBROSIO ;2020;1;-1,0
AMBROUSE ;2021;1;0,0
AMDAIL ;2016;1;0,0
AMDER ;2015;1;0,0
AME ;2014;1;0,0
AMEE ;2018;1;0,0
AMEELE ;2013;1;0,0
AMEENAH ;2017;1;0,0
AMEER ;2011;1;0,0
AMEERA ;2014;2;1,0
AMEERAH ;2010;1;-1,0
AMEERAH ;2016;1;0,0
AMEERAH ;2020;1;0,0
AMEERAH ;2021;2;1,0
AMEERAN ;2012;1;-1,0
AMEHIZER ;2020;1;0,0
AMEI ;2021;1;0,0
AMEL ;2015;1;0,0
AMEL ;2018;1;0,0
AMEL ;2019;1;0,0
AMEL ;2021;1;0,0
AMELECK ;2021;1;0,0
AMELEY ;2014;1;0,0
AMELEY ;2015;1;0,0
AMELEY ;2021;1;0,0
AMELEYN ;2013;1;0,0
AMELHIA ;2015;1;0,0
AMELHIA ;2020;1;0,0
AMELHIE ;2021;1;0,0
AMELI ;2010;2;1,0
AMELI ;2012;1;-1,0
AMELI ;2013;1;0,0
AMELI ;2015;1;0,0
AMELI ;2016;1;0,0
AMELI ;2018;1;0,0
AMELI ;2019;2;1,0
AMELI ;2020;1;-1,0
AMELIA ;2010;192;191,0
AMELIA ;2011;217;25,0
AMELIA ;2012;325;108,0
AMELIA ;2013;326;1,0
AMELIA ;2014;393;67,0
AMELIA ;2015;443;50,0
AMELIA ;2016;411;-32,0
AMELIA ;2017;475;64,0
AMELIA ;2018;575;100,0
AMELIA ;2019;834;259,0
AMELIA ;2020;802;-32,0
AMELIA ;2021;833;31,0
AMELIAH ;2020;1;-832,0
AMELICK ;2015;1;0,0
AMELID ;2010;1;0,0
AMELIE ;2010;64;63,0
AMELIE ;2011;62;-2,0
AMELIE ;2012;69;7,0
AMELIE ;2013;64;-5,0
AMELIE ;2014;71;7,0
AMELIE ;2015;84;13,0
AMELIE ;2016;95;11,0
AMELIE ;2017;93;-2,0
AMELIE ;2018;75;-18,0
AMELIE ;2019;84;9,0
AMELIE ;2020;84;0,0
AMELIE ;2021;87;3,0
AMELIET ;2019;1;-86,0
AMELIET ;2020;2;1,0
AMELIET ;2021;1;-1,0
AMELIETT ;2012;1;0,0
AMELIETT ;2019;2;1,0
AMELIK ;2020;1;-1,0
AMELIN ;2015;1;0,0
AMELIN ;2018;1;0,0
AMELIN ;2020;1;0,0
AMELIN ;2021;1;0,0
AMELISE ;2016;1;0,0
AMELITH ;2017;1;0,0
AMELIZ ;2012;1;0,0
AMELIZ ;2019;1;0,0
AMELLIA ;2019;1;0,0
AMELLIA ;2020;1;0,0
AMELLIA ;2021;1;0,0
AMELLIE ;2012;1;0,0
AMELLY ;2011;2;1,0
AMELUZ ;2019;1;-1,0
AMELY ;2010;3;2,0
AMELY ;2011;2;-1,0
AMELY ;2012;3;1,0
AMELY ;2013;7;4,0
AMELY ;2014;2;-5,0
AMELY ;2015;3;1,0
AMELY ;2016;7;4,0
AMELY ;2017;4;-3,0
AMELY ;2018;4;0,0
AMELY ;2019;4;0,0
AMELY ;2020;4;0,0
AMELY ;2021;6;2,0
AMELYA ;2016;1;-5,0
AMELYA ;2018;1;0,0
AMELYA ;2020;2;1,0
AMELYAH ;2011;1;-1,0
AMELYE ;2010;1;0,0
AMELYE ;2012;2;1,0
AMELYE ;2016;1;-1,0
AMELYE ;2017;1;0,0
AMELYE ;2018;1;0,0
AMELYE ;2019;1;0,0
AMELYE ;2021;2;1,0
AMELYN ;2011;1;-1,0
AMELYN ;2019;1;0,0
AMELYS ;2014;1;0,0
AMELYTH ;2020;1;0,0
AMELYTHS ;2018;1;0,0
AMELÍ ;2010;1;0,0
AMELÍ ;2012;1;0,0
AMELÍ ;2013;2;1,0
AMELÍ ;2014;1;-1,0
AMELÍ ;2015;2;1,0
AMELÍ ;2016;1;-1,0
AMELÍ ;2017;1;0,0
AMELÍ ;2018;1;0,0
AMELÍ ;2020;1;0,0
AMELÍ ;2021;5;4,0
AMEN ;2020;1;-4,0
AMENADIEL ;2018;1;0,0
AMENADIEL ;2019;2;1,0
AMENADIEL ;2021;6;4,0
AMENADIL ;2021;1;-5,0
AMENAY ;2014;1;0,0
AMENSKY ;2018;2;1,0
AMENTA ;2020;1;-1,0
AMER ;2014;1;0,0
AMER ;2018;1;0,0
AMER ;2019;1;0,0
AMERAH ;2017;1;0,0
AMERARY ;2015;1;0,0
AMERHY ;2013;1;0,0
AMERIA ;2014;1;0,0
AMERICA ;2015;1;0,0
AMERICA ;2019;4;3,0
AMERIE ;2010;1;-3,0
AMERIKA ;2013;1;0,0
AMERIKA ;2014;1;0,0
AMERIKA ;2020;1;0,0
AMERIKO ;2016;1;0,0
AMERINE ;2015;1;0,0
AMERIS ;2010;1;0,0
AMERIS ;2018;1;0,0
AMESLEY ;2018;1;0,0
