nombre;year;cantidad_x;diff;cantidad_y;pct_yoy;_merge
CHRISTOPER ;2017;1;0,0;;;left_only
CHRISTOPER ;2021;2;1,0;;;left_only
CHRISTOPH ;2012;1;0,0;;;left_only
CHRISTOPH ;2013;1;0,0;;;left_only
CHRISTOPH ;2015;1;0,0;;;left_only
CHRISTOPH ;2016;2;1,0;;;left_only
CHRISTOPH ;2017;1;-1,0;;;left_only
CHRISTOPH ;2018;1;0,0;;;left_only
CHRISTOPH ;2021;1;0,0;;;left_only
CHRISTOPHE ;2014;1;0,0;;;left_only
CHRISTOPHER ;2011;188;-14,0;;;left_only
CHRISTOPHER ;2012;148;-40,0;;;left_only
CHRISTOPHER ;2013;161;13,0;;;left_only
CHRISTOPHER ;2014;182;21,0;;;left_only
CHRISTOPHER ;2015;173;-9,0;;;left_only
CHRISTOPHER ;2016;186;13,0;;;left_only
CHRISTOPHER ;2017;168;-18,0;;;left_only
CHRISTOPHER ;2018;180;12,0;;;left_only
CHRISTOPHER ;2019;181;1,0;;;left_only
CHRISTOPHER ;2020;174;-7,0;;;left_only
CHRISTOPHER ;2021;139;-35,0;;;left_only
CHRISTOPHERE ;2020;2;1,0;;;left_only
CHRISTOPPER ;2021;1;-1,0;;;left_only
CHRISTY ;2012;1;0,0;;;left_only
CHRISTY ;2014;1;0,0;;;left_only
CHRISTY ;2015;1;0,0;;;left_only
CHRISTY ;2016;2;1,0;;;left_only
CHRISTY ;2018;5;3,0;;;left_only
CHRISTY ;2019;9;4,0;;;left_only
CHRISTY ;2020;5;-4,0;;;left_only
CHRISTY ;2021;2;-3,0;;;left_only
CHRISTYN ;2012;1;0,0;;;left_only
CHRISTYN ;2018;1;0,0;;;left_only
CHRISTYN ;2019;1;0,0;;;left_only
CHRISTÓBAL ;2014;2;1,0;;;left_only
CHRISTÓBAL ;2016;1;-1,0;;;left_only
CHRISTÓBAL ;2017;1;0,0;;;left_only
CHRISTÓBAL ;2019;1;0,0;;;left_only
CHRISTÓBAL ;2020;1;0,0;;;left_only
CHRISTÓBAL ;2021;2;1,0;;;left_only
CHRYSTAL ;2015;1;0,0;;;left_only
CHRYSTAL ;2016;1;0,0;;;left_only
CHRYSTALL ;2011;1;0,0;;;left_only
CHRYSTELLE ;2019;1;-1,0;;;left_only
CHRYSTIAN ;2012;1;0,0;;;left_only
CHU ;2021;1;0,0;;;left_only
CHUESSY ;2021;1;0,0;;;left_only
CIAMARA ;2019;1;-1,0;;;left_only
CIARA ;2011;5;0,0;;;left_only
CIARA ;2012;2;-3,0;;;left_only
CIARA ;2013;4;2,0;;;left_only
CIARA ;2014;6;2,0;;;left_only
CIARA ;2015;4;-2,0;;;left_only
CIARA ;2016;6;2,0;;;left_only
CIARA ;2017;4;-2,0;;;left_only
CIARA ;2018;7;3,0;;;left_only
CIARA ;2019;10;3,0;;;left_only
CIARA ;2020;9;-1,0;;;left_only
CIARA ;2021;6;-3,0;;;left_only
CIARAH ;2019;1;0,0;;;left_only
CIBEL ;2016;1;0,0;;;left_only
CIBELES ;2018;1;0,0;;;left_only
CIEL ;2013;2;1,0;;;left_only
CIEL ;2015;1;-1,0;;;left_only
CIEL ;2016;1;0,0;;;left_only
CIEL ;2017;1;0,0;;;left_only
CIEL ;2018;2;1,0;;;left_only
CIEL ;2020;3;1,0;;;left_only
CIEL ;2021;2;-1,0;;;left_only
CIELA ;2019;1;0,0;;;left_only
CIELO ;2011;4;-1,0;;;left_only
CIELO ;2012;6;2,0;;;left_only
CIELO ;2013;9;3,0;;;left_only
CIELO ;2014;8;-1,0;;;left_only
CIELO ;2015;7;-1,0;;;left_only
CIELO ;2016;7;0,0;;;left_only
CIELO ;2017;7;0,0;;;left_only
CIELO ;2018;9;2,0;;;left_only
CIELO ;2019;5;-4,0;;;left_only
CIELO ;2020;12;7,0;;;left_only
CIELO ;2021;11;-1,0;;;left_only
CIHAN ;2017;1;0,0;;;left_only
CIHAN ;2018;1;0,0;;;left_only
CIHAN ;2020;1;0,0;;;left_only
CILENE ;2011;1;0,0;;;left_only
CINDY ;2011;6;-5,0;;;left_only
CINDY ;2012;6;0,0;;;left_only
CINDY ;2013;2;-4,0;;;left_only
CINDY ;2014;4;2,0;;;left_only
CINDY ;2016;5;1,0;;;left_only
CINDY ;2017;5;0,0;;;left_only
CINDY ;2018;1;-4,0;;;left_only
CINDY ;2019;1;0,0;;;left_only
CINDY ;2020;4;3,0;;;left_only
CINDY ;2021;5;1,0;;;left_only
CINTHIA ;2011;11;-1,0;;;left_only
CINTHIA ;2012;10;-1,0;;;left_only
CINTHIA ;2013;8;-2,0;;;left_only
CINTHIA ;2014;5;-3,0;;;left_only
CINTHIA ;2015;6;1,0;;;left_only
CINTHIA ;2016;3;-3,0;;;left_only
CINTHIA ;2017;4;1,0;;;left_only
CINTHIA ;2018;5;1,0;;;left_only
CINTHIA ;2019;2;-3,0;;;left_only
CINTHIA ;2020;5;3,0;;;left_only
CINTHIA ;2021;1;-4,0;;;left_only
CINTHYA ;2011;5;-5,0;;;left_only
CINTHYA ;2012;5;0,0;;;left_only
CINTHYA ;2013;5;0,0;;;left_only
CINTHYA ;2014;2;-3,0;;;left_only
CINTHYA ;2015;3;1,0;;;left_only
CINTHYA ;2016;4;1,0;;;left_only
CINTHYA ;2017;3;-1,0;;;left_only
CINTHYA ;2018;4;1,0;;;left_only
CINTHYA ;2019;1;-3,0;;;left_only
CINTHYA ;2020;5;4,0;;;left_only
CINTHYA ;2021;2;-3,0;;;left_only
CINTIA ;2011;9;2,0;;;left_only
CINTIA ;2012;2;-7,0;;;left_only
CINTIA ;2013;4;2,0;;;left_only
CINTIA ;2014;3;-1,0;;;left_only
CINTIA ;2015;3;0,0;;;left_only
CINTIA ;2017;1;-2,0;;;left_only
CINTIA ;2018;5;4,0;;;left_only
CINTIA ;2020;3;-2,0;;;left_only
CINTIA ;2021;1;-2,0;;;left_only
CINTYA ;2014;3;2,0;;;left_only
CINTYA ;2015;1;-2,0;;;left_only
CINTYA ;2016;2;1,0;;;left_only
CINTYA ;2018;1;-1,0;;;left_only
CINTYA ;2021;1;0,0;;;left_only
CIOMARA ;2014;1;0,0;;;left_only
CIOMARA ;2016;1;0,0;;;left_only
CIOMARA ;2020;1;0,0;;;left_only
CIPRIANO ;2013;2;1,0;;;left_only
CIPRIANO ;2015;1;-1,0;;;left_only
CIPRIANO ;2017;1;0,0;;;left_only
CIPRIANO ;2018;1;0,0;;;left_only
CIPRIANO ;2019;2;1,0;;;left_only
CIPRIANO ;2020;1;-1,0;;;left_only
CIPRIANO ;2021;2;1,0;;;left_only
CIRA ;2014;1;0,0;;;left_only
CIRA ;2021;1;0,0;;;left_only
CIRCE ;2019;1;-1,0;;;left_only
CIRCE ;2021;1;0,0;;;left_only
CIRIA ;2017;1;0,0;;;left_only
CIRIACO ;2017;1;0,0;;;left_only
CIRILO ;2018;1;0,0;;;left_only
CIRO ;2011;4;0,0;;;left_only
CIRO ;2012;7;3,0;;;left_only
CIRO ;2013;9;2,0;;;left_only
CIRO ;2014;7;-2,0;;;left_only
CIRO ;2015;6;-1,0;;;left_only
CIRO ;2016;5;-1,0;;;left_only
CIRO ;2017;16;11,0;;;left_only
CIRO ;2018;13;-3,0;;;left_only
CIRO ;2019;23;10,0;;;left_only
CIRO ;2020;25;2,0;;;left_only
CIRO ;2021;22;-3,0;;;left_only
CIRSE ;2020;1;0,0;;;left_only
CKATRINA ;2014;1;0,0;;;left_only
CKATRINA ;2015;1;0,0;;;left_only
CKLOE ;2016;1;0,0;;;left_only
CKRISHNA ;2012;1;0,0;;;left_only
CKRISS ;2011;1;0,0;;;left_only
CKRISS ;2021;1;0,0;;;left_only
CKRISTELL ;2021;1;0,0;;;left_only
CLAIRE ;2011;5;2,0;;;left_only
CLAIRE ;2012;7;2,0;;;left_only
CLAIRE ;2013;7;0,0;;;left_only
CLAIRE ;2014;4;-3,0;;;left_only
CLAIRE ;2015;3;-1,0;;;left_only
CLAIRE ;2016;9;6,0;;;left_only
CLAIRE ;2017;10;1,0;;;left_only
CLAIRE ;2018;5;-5,0;;;left_only
CLAIRE ;2019;12;7,0;;;left_only
CLAIRE ;2020;1;-11,0;;;left_only
CLAIRE ;2021;12;11,0;;;left_only
CLARA ;2011;49;-17,0;;;left_only
CLARA ;2012;79;30,0;;;left_only
CLARA ;2013;82;3,0;;;left_only
CLARA ;2014;111;29,0;;;left_only
CLARA ;2015;109;-2,0;;;left_only
CLARA ;2016;122;13,0;;;left_only
CLARA ;2017;116;-6,0;;;left_only
CLARA ;2018;132;16,0;;;left_only
CLARA ;2019;165;33,0;;;left_only
CLARA ;2020;158;-7,0;;;left_only
CLARA ;2021;188;30,0;;;left_only
CLARCK ;2017;1;0,0;;;left_only
CLARCK ;2021;1;0,0;;;left_only
CLARE ;2016;1;0,0;;;left_only
CLARE ;2017;1;0,0;;;left_only
CLARE ;2019;1;0,0;;;left_only
CLARE ;2021;1;0,0;;;left_only
CLARENCE ;2013;1;-1,0;;;left_only
CLARENCE ;2015;2;1,0;;;left_only
CLARENCE ;2018;2;0,0;;;left_only
CLARENCE ;2019;1;-1,0;;;left_only
CLARENCE ;2020;3;2,0;;;left_only
CLARENCE ;2021;1;-2,0;;;left_only
CLARENS ;2014;1;0,0;;;left_only
CLARENS ;2017;1;0,0;;;left_only
CLARENS ;2018;8;7,0;;;left_only
CLARENS ;2019;4;-4,0;;;left_only
CLARENS ;2020;2;-2,0;;;left_only
CLARENS ;2021;1;-1,0;;;left_only
CLARENSKY ;2017;1;0,0;;;left_only
CLARENSKY ;2019;1;0,0;;;left_only
CLARET ;2020;1;0,0;;;left_only
CLARIBEL ;2015;1;0,0;;;left_only
CLARIBEL ;2019;1;0,0;;;left_only
CLARIBEL ;2020;1;0,0;;;left_only
CLARICE ;2011;2;1,0;;;left_only
CLARICE ;2012;1;-1,0;;;left_only
CLARICE ;2014;1;0,0;;;left_only
CLARICE ;2016;1;0,0;;;left_only
CLARICE ;2017;1;0,0;;;left_only
CLARICE ;2018;1;0,0;;;left_only
CLARICE ;2021;1;0,0;;;left_only
CLARIS ;2012;1;-1,0;;;left_only
CLARIS ;2013;1;0,0;;;left_only
CLARIS ;2017;1;0,0;;;left_only
CLARIS ;2018;1;0,0;;;left_only
CLARIS ;2019;1;0,0;;;left_only
CLARIS ;2020;1;0,0;;;left_only
CLARIS ;2021;1;0,0;;;left_only
CLARISA ;2011;9;3,0;;;left_only
CLARISA ;2012;9;0,0;;;left_only
CLARISA ;2013;5;-4,0;;;left_only
CLARISA ;2014;7;2,0;;;left_only
CLARISA ;2015;5;-2,0;;;left_only
CLARISA ;2016;6;1,0;;;left_only
CLARISA ;2017;5;-1,0;;;left_only
CLARISA ;2018;8;3,0;;;left_only
CLARISA ;2019;7;-1,0;;;left_only
CLARISA ;2020;5;-2,0;;;left_only
CLARISA ;2021;6;1,0;;;left_only
CLARISEL ;2014;1;0,0;;;left_only
CLARISS ;2012;1;0,0;;;left_only
CLARISS ;2015;1;0,0;;;left_only
CLARISSA ;2013;1;-2,0;;;left_only
CLARISSA ;2014;1;0,0;;;left_only
CLARISSA ;2015;2;1,0;;;left_only
CLARISSA ;2016;3;1,0;;;left_only
CLARISSA ;2017;2;-1,0;;;left_only
CLARISSA ;2018;6;4,0;;;left_only
CLARISSA ;2019;3;-3,0;;;left_only
CLARISSA ;2020;3;0,0;;;left_only
CLARISSA ;2021;3;0,0;;;left_only
CLARISSE ;2011;2;1,0;;;left_only
CLARISSE ;2012;7;5,0;;;left_only
CLARISSE ;2013;3;-4,0;;;left_only
CLARISSE ;2014;4;1,0;;;left_only
CLARISSE ;2015;5;1,0;;;left_only
CLARISSE ;2016;3;-2,0;;;left_only
CLARISSE ;2018;2;-1,0;;;left_only
CLARISSE ;2019;4;2,0;;;left_only
CLARISSE ;2020;1;-3,0;;;left_only
CLARISSE ;2021;2;1,0;;;left_only
CLARITA ;2011;8;-5,0;;;left_only
CLARITA ;2012;7;-1,0;;;left_only
CLARITA ;2013;14;7,0;;;left_only
CLARITA ;2014;7;-7,0;;;left_only
CLARITA ;2015;10;3,0;;;left_only
CLARITA ;2016;5;-5,0;;;left_only
CLARITA ;2017;6;1,0;;;left_only
CLARITA ;2018;5;-1,0;;;left_only
CLARITA ;2019;5;0,0;;;left_only
CLARITA ;2020;5;0,0;;;left_only
CLARITA ;2021;11;6,0;;;left_only
CLARITZA ;2019;1;-1,0;;;left_only
CLARITZA ;2021;1;0,0;;;left_only
CLARIZ ;2016;1;0,0;;;left_only
CLARIZA ;2016;1;0,0;;;left_only
CLARIZA ;2021;1;0,0;;;left_only
CLARK ;2015;1;0,0;;;left_only
CLARK ;2016;1;0,0;;;left_only
CLARK ;2017;2;1,0;;;left_only
CLARK ;2018;1;-1,0;;;left_only
CLARK ;2019;1;0,0;;;left_only
CLARK ;2020;3;2,0;;;left_only
CLARK ;2021;1;-2,0;;;left_only
CLARYS ;2020;1;0,0;;;left_only
CLAUDE ;2018;1;0,0;;;left_only
CLAUDE ;2021;1;0,0;;;left_only
CLAUDIA ;2011;175;-35,0;;;left_only
CLAUDIA ;2012;165;-10,0;;;left_only
CLAUDIA ;2013;137;-28,0;;;left_only
CLAUDIA ;2014;131;-6,0;;;left_only
CLAUDIA ;2015;112;-19,0;;;left_only
CLAUDIA ;2016;82;-30,0;;;left_only
CLAUDIA ;2017;85;3,0;;;left_only
CLAUDIA ;2018;84;-1,0;;;left_only
CLAUDIA ;2019;83;-1,0;;;left_only
CLAUDIA ;2020;54;-29,0;;;left_only
CLAUDIA ;2021;69;15,0;;;left_only
CLAUDIANA ;2018;1;0,0;;;left_only
CLAUDINA ;2011;2;-1,0;;;left_only
CLAUDINA ;2012;1;-1,0;;;left_only
CLAUDINA ;2013;1;0,0;;;left_only
CLAUDINA ;2014;1;0,0;;;left_only
CLAUDINA ;2016;1;0,0;;;left_only
CLAUDINA ;2018;2;1,0;;;left_only
CLAUDINA ;2019;1;-1,0;;;left_only
CLAUDINA ;2020;1;0,0;;;left_only
CLAUDINA ;2021;1;0,0;;;left_only
CLAUDINE ;2021;1;0,0;;;left_only
CLAUDIO ;2011;318;-22,0;;;left_only
CLAUDIO ;2012;317;-1,0;;;left_only
CLAUDIO ;2013;265;-52,0;;;left_only
CLAUDIO ;2014;253;-12,0;;;left_only
CLAUDIO ;2015;259;6,0;;;left_only
CLAUDIO ;2016;221;-38,0;;;left_only
CLAUDIO ;2017;180;-41,0;;;left_only
CLAUDIO ;2018;172;-8,0;;;left_only
CLAUDIO ;2019;139;-33,0;;;left_only
CLAUDIO ;2020;99;-40,0;;;left_only
CLAUDIO ;2021;107;8,0;;;left_only
CLAUDITA ;2016;1;0,0;;;left_only
CLAUDITA ;2017;1;0,0;;;left_only
CLAUS ;2012;1;0,0;;;left_only
CLAUS ;2014;1;0,0;;;left_only
CLAUS ;2016;2;1,0;;;left_only
CLAUS ;2020;1;-1,0;;;left_only
CLAVENS ;2018;6;5,0;;;left_only
CLAVENS ;2019;2;-4,0;;;left_only
CLAVENS ;2020;1;-1,0;;;left_only
CLAVENSKY ;2018;2;1,0;;;left_only
CLAVENSKY ;2019;1;-1,0;;;left_only
CLAVENSKY ;2020;2;1,0;;;left_only
CLAVENSKY ;2021;1;-1,0;;;left_only
CLAWENS ;2019;2;0,0;;;left_only
CLAWENS ;2020;1;-1,0;;;left_only
CLAWENSKY ;2019;1;-1,0;;;left_only
CLAWENSLEY ;2020;1;0,0;;;left_only
CLAY ;2020;3;1,0;;;left_only
CLEAR ;2016;1;0,0;;;left_only
CLEAR ;2017;1;0,0;;;left_only
CLEAR ;2018;1;0,0;;;left_only
CLEEF ;2017;1;0,0;;;left_only
CLEEF ;2019;1;0,0;;;left_only
CLEEF ;2020;2;1,0;;;left_only
CLEER ;2021;1;0,0;;;left_only
CLEIRE ;2019;1;0,0;;;left_only
CLEISSY ;2021;1;0,0;;;left_only
CLEMENCIA ;2011;2;1,0;;;left_only
CLEMENCIA ;2014;1;-1,0;;;left_only
CLEMENCIA ;2018;1;0,0;;;left_only
CLEMENCIA ;2020;1;0,0;;;left_only
CLEMENTE ;2011;342;-18,0;;;left_only
CLEMENTE ;2012;308;-34,0;;;left_only
CLEMENTE ;2013;304;-4,0;;;left_only
CLEMENTE ;2014;320;16,0;;;left_only
CLEMENTE ;2015;343;23,0;;;left_only
CLEMENTE ;2016;363;20,0;;;left_only
CLEMENTE ;2017;387;24,0;;;left_only
CLEMENTE ;2018;307;-80,0;;;left_only
CLEMENTE ;2019;351;44,0;;;left_only
CLEMENTE ;2020;482;131,0;;;left_only
CLEMENTE ;2021;574;92,0;;;left_only
CLEMENTINA ;2011;1;-3,0;;;left_only
CLEMENTINA ;2012;1;0,0;;;left_only
CLEMENTINA ;2013;1;0,0;;;left_only
CLEMENTINA ;2014;3;2,0;;;left_only
CLEMENTINA ;2015;4;1,0;;;left_only
CLEMENTINA ;2016;4;0,0;;;left_only
CLEMENTINA ;2017;4;0,0;;;left_only
CLEMENTINA ;2018;1;-3,0;;;left_only
CLEMENTINA ;2019;2;1,0;;;left_only
CLEMENTINA ;2020;5;3,0;;;left_only
CLEMENTINA ;2021;3;-2,0;;;left_only
CLEMENTINE ;2021;1;0,0;;;left_only
CLEO ;2014;2;1,0;;;left_only
CLEO ;2017;1;-1,0;;;left_only
CLEO ;2018;2;1,0;;;left_only
CLEO ;2019;1;-1,0;;;left_only
CLEO ;2020;4;3,0;;;left_only
CLEO ;2021;1;-3,0;;;left_only
CLER ;2019;2;0,0;;;left_only
CLER ;2020;2;0,0;;;left_only
CLER ;2021;2;0,0;;;left_only
CLERIDA ;2018;1;0,0;;;left_only
CLEVER ;2015;1;-2,0;;;left_only
CLEVER ;2016;1;0,0;;;left_only
CLEVER ;2017;2;1,0;;;left_only
CLEVER ;2019;1;-1,0;;;left_only
CLEVER ;2020;1;0,0;;;left_only
CLEY ;2016;1;0,0;;;left_only
CLEY ;2019;1;0,0;;;left_only
CLHOE ;2018;1;0,0;;;left_only
CLHOE ;2019;1;0,0;;;left_only
CLHOE ;2020;1;0,0;;;left_only
CLIF ;2018;1;0,0;;;left_only
CLIF ;2019;1;0,0;;;left_only
CLIF ;2020;1;0,0;;;left_only
CLIFF ;2015;1;0,0;;;left_only
CLIFF ;2016;1;0,0;;;left_only
CLIFF ;2017;2;1,0;;;left_only
CLIFF ;2018;5;3,0;;;left_only
CLIFF ;2019;3;-2,0;;;left_only
CLIFF ;2020;1;-2,0;;;left_only
CLIFF ;2021;2;1,0;;;left_only
CLIFORD ;2019;1;-1,0;;;left_only
CLIO ;2016;1;0,0;;;left_only
CLIO ;2017;2;1,0;;;left_only
CLIO ;2018;1;-1,0;;;left_only
CLIO ;2019;1;0,0;;;left_only
CLIVENS ;2018;1;0,0;;;left_only
CLIVENS ;2019;1;0,0;;;left_only
CLIVENS ;2020;4;3,0;;;left_only
CLIVENS ;2021;1;-3,0;;;left_only
CLIVENSON ;2019;1;0,0;;;left_only
CLIVER ;2020;1;0,0;;;left_only
CLOE ;2011;4;-2,0;;;left_only
CLOE ;2012;2;-2,0;;;left_only
CLOE ;2013;9;7,0;;;left_only
CLOE ;2014;5;-4,0;;;left_only
CLOE ;2015;11;6,0;;;left_only
CLOE ;2016;10;-1,0;;;left_only
CLOE ;2017;5;-5,0;;;left_only
CLOE ;2018;25;20,0;;;left_only
CLOE ;2019;21;-4,0;;;left_only
CLOE ;2020;29;8,0;;;left_only
CLOE ;2021;43;14,0;;;left_only
CLOHE ;2018;1;0,0;;;left_only
CLOHE ;2021;1;0,0;;;left_only
CLOTARIO ;2019;1;0,0;;;left_only
CLOVENS ;2021;1;-1,0;;;left_only
CLOVIS ;2015;1;0,0;;;left_only
CLOY ;2018;1;0,0;;;left_only
CLOY ;2021;1;0,0;;;left_only
CLOÉ ;2014;1;0,0;;;left_only
CLOÉ ;2017;1;0,0;;;left_only
CLOÉ ;2018;1;0,0;;;left_only
CLOÉ ;2019;4;3,0;;;left_only
CLOÉ ;2021;1;-3,0;;;left_only
CLYF ;2021;1;0,0;;;left_only
CLYO ;2021;1;0,0;;;left_only
CLÉMENT ;2017;2;1,0;;;left_only
CLÉMENT ;2019;1;-1,0;;;left_only
CLÉMENT ;2021;1;0,0;;;left_only
CLÉMENTINE ;2016;1;0,0;;;left_only
CLÉMENTINE ;2017;1;0,0;;;left_only
CLÍO ;2020;1;0,0;;;left_only
CLÍO ;2021;2;1,0;;;left_only
COLBERT ;2019;1;0,0;;;left_only
COLETTE ;2014;3;1,0;;;left_only
COLETTE ;2015;1;-2,0;;;left_only
COLETTE ;2016;2;1,0;;;left_only
COLETTE ;2018;1;-1,0;;;left_only
COLETTE ;2019;4;3,0;;;left_only
COLETTE ;2021;2;-2,0;;;left_only
COLIN ;2013;1;0,0;;;left_only
COLIN ;2016;1;0,0;;;left_only
COLIN ;2017;1;0,0;;;left_only
COLIN ;2018;2;1,0;;;left_only
COLIN ;2020;2;0,0;;;left_only
COLLETTE ;2018;1;0,0;;;left_only
COLLETTE ;2020;1;0,0;;;left_only
COLLIN ;2016;1;0,0;;;left_only
COLLIN ;2020;1;0,0;;;left_only
COLLINS ;2016;1;0,0;;;left_only
COLLINS ;2018;1;0,0;;;left_only
COLLINS ;2020;1;0,0;;;left_only
COLOMBA ;2011;523;184,0;;;left_only
COLOMBA ;2012;550;27,0;;;left_only
COLOMBA ;2013;560;10,0;;;left_only
COLOMBA ;2014;827;267,0;;;left_only
COLOMBA ;2015;823;-4,0;;;left_only
COLOMBA ;2016;812;-11,0;;;left_only
COLOMBA ;2017;717;-95,0;;;left_only
COLOMBA ;2018;650;-67,0;;;left_only
COLOMBA ;2019;563;-87,0;;;left_only
COLOMBA ;2020;491;-72,0;;;left_only
COLOMBA ;2021;447;-44,0;;;left_only
COLOMBHA ;2012;1;0,0;;;left_only
COLOMBINA ;2011;2;-3,0;;;left_only
COLOMBINA ;2012;2;0,0;;;left_only
COLOMBINA ;2013;4;2,0;;;left_only
COLOMBINA ;2014;3;-1,0;;;left_only
COLOMBINA ;2015;3;0,0;;;left_only
COLOMBINA ;2016;4;1,0;;;left_only
COLOMBINA ;2017;2;-2,0;;;left_only
COLOMBINA ;2018;4;2,0;;;left_only
COLOMBINA ;2019;1;-3,0;;;left_only
COLOMBINA ;2020;4;3,0;;;left_only
COLOMBINA ;2021;2;-2,0;;;left_only
COLOMMBA ;2015;1;0,0;;;left_only
COLONBA ;2018;1;0,0;;;left_only
CONAN ;2020;1;-1,0;;;left_only
CONAN ;2021;2;1,0;;;left_only
CONCEPCIÓN ;2014;1;0,0;;;left_only
CONI ;2018;1;-1,0;;;left_only
CONNIE ;2011;3;1,0;;;left_only
CONNIE ;2012;2;-1,0;;;left_only
CONNIE ;2013;2;0,0;;;left_only
CONNIE ;2014;5;3,0;;;left_only
CONNIE ;2015;1;-4,0;;;left_only
CONNIE ;2017;1;0,0;;;left_only
CONNIE ;2018;4;3,0;;;left_only
CONNIE ;2019;5;1,0;;;left_only
CONNIE ;2020;2;-3,0;;;left_only
CONNIE ;2021;5;3,0;;;left_only
CONNOR ;2017;2;1,0;;;left_only
CONNOR ;2018;1;-1,0;;;left_only
CONNOR ;2019;2;1,0;;;left_only
CONNOR ;2020;3;1,0;;;left_only
CONNOR ;2021;3;0,0;;;left_only
CONNY ;2011;1;-1,0;;;left_only
CONNY ;2012;1;0,0;;;left_only
CONNY ;2013;2;1,0;;;left_only
CONNY ;2014;2;0,0;;;left_only
CONNY ;2018;2;0,0;;;left_only
CONNY ;2019;3;1,0;;;left_only
CONNY ;2020;2;-1,0;;;left_only
CONOR ;2018;1;0,0;;;left_only
CONOR ;2020;1;0,0;;;left_only
CONRAD ;2011;1;0,0;;;left_only
CONRAD ;2014;1;0,0;;;left_only
CONRAD ;2017;1;0,0;;;left_only
CONRAD ;2019;1;0,0;;;left_only
CONRADO ;2013;1;0,0;;;left_only
CONRADO ;2015;1;0,0;;;left_only
CONRADO ;2016;1;0,0;;;left_only
CONRADO ;2017;2;1,0;;;left_only
CONRADO ;2018;1;-1,0;;;left_only
CONRADO ;2019;2;1,0;;;left_only
CONRADO ;2020;1;-1,0;;;left_only
CONSTANCE ;2014;2;1,0;;;left_only
CONSTANCE ;2015;1;-1,0;;;left_only
CONSTANCE ;2020;2;1,0;;;left_only
CONSTANSA ;2011;11;-1,0;;;left_only
CONSTANSA ;2012;5;-6,0;;;left_only
CONSTANSA ;2013;4;-1,0;;;left_only
CONSTANSA ;2014;3;-1,0;;;left_only
CONSTANSA ;2015;2;-1,0;;;left_only
CONSTANSA ;2016;1;-1,0;;;left_only
CONSTANSA ;2017;3;2,0;;;left_only
CONSTANSA ;2018;1;-2,0;;;left_only
CONSTANSA ;2019;1;0,0;;;left_only
CONSTANSA ;2020;2;1,0;;;left_only
CONSTANTIN ;2014;2;1,0;;;left_only
CONSTANTIN ;2015;1;-1,0;;;left_only
CONSTANTIN ;2016;1;0,0;;;left_only
CONSTANTIN ;2019;1;0,0;;;left_only
CONSTANTINA ;2017;1;0,0;;;left_only
CONSTANTINA ;2020;1;0,0;;;left_only
CONSTANTINE ;2011;1;0,0;;;left_only
CONSTANTINE ;2016;1;0,0;;;left_only
CONSTANTINE ;2018;1;0,0;;;left_only
CONSTANTINO ;2011;9;8,0;;;left_only
CONSTANTINO ;2012;9;0,0;;;left_only
CONSTANTINO ;2013;3;-6,0;;;left_only
CONSTANTINO ;2014;8;5,0;;;left_only
CONSTANTINO ;2015;8;0,0;;;left_only
CONSTANTINO ;2016;13;5,0;;;left_only
CONSTANTINO ;2017;6;-7,0;;;left_only
CONSTANTINO ;2018;9;3,0;;;left_only
CONSTANTINO ;2019;13;4,0;;;left_only
CONSTANTINO ;2020;3;-10,0;;;left_only
CONSTANTINO ;2021;8;5,0;;;left_only
CONSTANZA ;2011;2526;23,0;;;left_only
CONSTANZA ;2012;1917;-609,0;;;left_only
CONSTANZA ;2013;1548;-369,0;;;left_only
CONSTANZA ;2014;1404;-144,0;;;left_only
CONSTANZA ;2015;1111;-293,0;;;left_only
CONSTANZA ;2016;938;-173,0;;;left_only
CONSTANZA ;2017;799;-139,0;;;left_only
CONSTANZA ;2018;573;-226,0;;;left_only
CONSTANZA ;2019;505;-68,0;;;left_only
CONSTANZA ;2020;395;-110,0;;;left_only
CONSTANZA ;2021;312;-83,0;;;left_only
CONSTANZO ;2021;1;0,0;;;left_only
CONSTHANZA ;2011;8;7,0;;;left_only
CONSTHANZA ;2012;7;-1,0;;;left_only
CONSTHANZA ;2013;2;-5,0;;;left_only
CONSTHANZA ;2014;1;-1,0;;;left_only
CONSTHANZA ;2015;2;1,0;;;left_only
CONSTHANZA ;2016;1;-1,0;;;left_only
CONSTTANZA ;2015;1;0,0;;;left_only
CONSTTANZA ;2018;1;0,0;;;left_only
CONSTTANZA ;2019;1;0,0;;;left_only
CONSUELO ;2011;303;-17,0;;;left_only
CONSUELO ;2012;211;-92,0;;;left_only
CONSUELO ;2013;179;-32,0;;;left_only
CONSUELO ;2014;199;20,0;;;left_only
CONSUELO ;2015;197;-2,0;;;left_only
CONSUELO ;2016;154;-43,0;;;left_only
CONSUELO ;2017;160;6,0;;;left_only
CONSUELO ;2018;110;-50,0;;;left_only
CONSUELO ;2019;117;7,0;;;left_only
CONSUELO ;2020;108;-9,0;;;left_only
CONSUELO ;2021;77;-31,0;;;left_only
CONTANSA ;2011;2;1,0;;;left_only
CONTANSA ;2013;3;1,0;;;left_only
CONTANSA ;2016;1;-2,0;;;left_only
CONTANZA ;2011;3;-4,0;;;left_only
CONTANZA ;2012;13;10,0;;;left_only
CONTANZA ;2013;4;-9,0;;;left_only
CONTANZA ;2014;7;3,0;;;left_only
